	GSM461176_untreat_single_featureCounts.counts	GSM461177_untreat_paired_featureCounts.counts	GSM461178_untreat_paired_featureCounts.counts	GSM461182_untreat_single_featureCounts.counts	GSM461181_treat_paired_featureCounts.counts	GSM461180_treat_paired_featureCounts.counts	GSM461179_treat_single_featureCounts.counts
FBgn0039172	1220.84583069637	1188.44938369849	1420.83409063725	1183.33806980514	1686.01401278865	1564.43390663882	1224.02488284873
RR46358_transposable_element	3.50673812674378	9.3333721232866	3.03921730617593	2.50001000663058	2.46313223197757	7.47103107277373	4.71989029376116
FBgn0011290	680.808159177828	504.002094657476	577.451288173427	611.669114955615	644.109078662134	620.095579040219	597.328338288218
FBgn0262384	0	0	0	0	0	0	0
FBgn0283626	0	0	0	0	0	0	0.524432254862352
FBgn0267816	2.0038503581393	0	0	1.66667333775372	0	0	1.0488645097247
FBgn0037747	267.013060222062	308.001280068458	369.264902700376	358.33476761705	418.732479436187	410.906709002555	387.555436343278
FBgn0037751	163.313804188353	164.889574178063	194.50990759526	205.000820543707	190.892747978262	203.212045179445	137.401250773936
FBgn0039486	3.50673812674378	0	7.59804326543983	6.66669335101488	11.0840950438991	8.96523728732847	4.71989029376116
FBgn0039228	0.500962589534826	4.6666860616433	4.5588259592639	4.1666833443843	1.23156611598878	1.49420621455475	2.62216127431176
FBgn0039073	126.242572562776	172.667384280802	126.127518206301	131.667193682544	171.187690122441	258.497675117971	184.600153711548
FBgn0040256	93.6800042430124	107.333779417796	103.333388409982	92.5003702453314	80.051797539271	92.6407853023942	99.1176961689845
FBgn0037888	1.50288776860448	4.6666860616433	1.51960865308797	0.83333666887686	0	0	0
FBgn0039404	209.903325015092	171.111822260254	194.50990759526	200.000800530446	211.829371950071	189.764189248453	216.590521258151
FBgn0264905	0.500962589534826	0	0	0	0	0	0
FBgn0038342	2.0038503581393	3.11112404109553	1.51960865308797	0.83333666887686	1.23156611598878	4.48261864366424	3.67102578403646
FBgn0005674	3961.6121580414	4176.68402517075	3809.65889329153	3945.84912713193	3645.4357033268	3985.04797421751	3708.26047413169
FBgn0266229	0.500962589534826	0	0	0	0	0	1.0488645097247
FBgn0011768	1523.92819736494	1891.56341698608	2046.91285570949	1902.50761504587	2220.51370712778	2268.2050336941	1627.83771909274
FBgn0265449	0.500962589534826	0	0	0	0	0	0
FBgn0037917	804.54591879293	690.669537123208	776.52002172795	681.669395141271	596.078000138571	540.902649668818	575.826615838862
FBgn0086365	3825.35033368793	4032.01675725981	4023.92371337693	4060.84958743694	2703.28762459538	2761.29308449717	2613.2459259791
FBgn0017567	926.279828049892	1022.00424749988	1241.52026957287	1136.67121634804	1145.35648786957	1057.89799990476	851.153549641597
FBgn0039290	297.571778183686	331.334710376674	303.921730617593	437.501751160351	259.860450473633	286.887593194511	252.251914588791
FBgn0267208	0	0	0	0	0	0	0
FBti0019361	0	0	0	0	0	0	0
FBgn0051287	1.50288776860448	7.77781010273883	6.07843461235186	1.66667333775372	2.46313223197757	1.49420621455475	6.29318705834822
FBgn0038577	231.444716365089	238.000989143808	267.451122943482	215.00086057023	296.807433953297	282.404974550847	244.909863020718
FBgn0037720	1244.39107240451	1440.45043102723	1230.88300900125	1219.17154656685	1294.37598790421	1385.12916089225	1105.50319324984
FBgn0038033	0	0	0	0	0	0	0
FBgn0001112	1.00192517906965	1.55556202054777	0	0.83333666887686	0	0	4.19545803889881
FBgn0038344	1923.69634381373	2275.78723606138	2138.08937489477	1848.34073156887	2280.86044681123	2426.59089243691	2097.72901944941
FBgn0037678	16.5317654546492	24.8889923287643	7.59804326543983	15.0000600397835	61.5783057994392	74.7103107277373	39.8568513695387
FBgn0267709	0.500962589534826	0	0	2.50001000663058	0	0	0
RR48352_transposable_element	10.0192517906965	15.5556202054777	19.7549124901435	8.3333666887686	12.3156611598878	8.96523728732847	11.5375096069717
FBgn0051072	576.607940554584	589.558005787603	616.961113153714	552.502211465358	586.225471210661	572.280980174468	527.054416136663
FBgn0013277	0.500962589534826	3.11112404109553	1.51960865308797	0	0	0	0.524432254862352
FBgn0037718	2929.12826101013	2613.34419452025	2937.40352641904	2837.51135752571	2338.7440542627	2275.67606476688	2101.40004523344
FBgn0039520	0	0	0	0	0	0	2.09772901944941
FBti0062070	0	0	0	0	0	0	0
FBgn0286071	292.061189698803	353.112578664343	349.509990210232	278.334447404871	598.541132370549	633.543434971212	491.917455060886
FBgn0266701	0	1.55556202054777	0	0	0	0	0.524432254862352
FBgn0265197	0.500962589534826	1.55556202054777	0	0	0	0	1.0488645097247
FBgn0003002	14.5279150965099	0	0	4.1666833443843	0	0	7.86648382293527
FBgn0012000	0	0	0	0	0	0	0
FBgn0264428	0.500962589534826	0	0	0	0	0	0
FBgn0266399	101.69540567557	84.0003491095794	82.0588672667501	94.1670435830851	51.7257768715289	89.6523728732847	62.9318705834822
FBgn0041588	695.837036863873	784.003258356074	765.882761156334	685.002741816779	972.93723163114	1004.10657618079	861.642194738844
FBgn0039557	531.52130749645	499.335408595833	515.14733339682	472.501891253179	614.551491878403	542.396855883373	459.40265525942
FBti0020309	1.00192517906965	0	0	1.66667333775372	0	0	0
FBgn0051028	5.00962589534826	1.55556202054777	4.5588259592639	0.83333666887686	3.69469834796635	0	3.14659352917411
FBgn0266598	38.5741193941816	18.6667442465732	24.3137384494074	26.6667734040595	25.8628884357645	22.4130932183212	40.9057158792634
FBgn0037424	1.00192517906965	0	0	0	0	0	0.524432254862352
FBgn0038725	33.0635309092985	37.3334884931464	21.2745211432315	25.8334367351827	35.7154173636747	26.8957118619854	25.6971804882552
FBgn0263757	0	0	0	0	0	0	0
FBgn0039277	5.00962589534826	1.55556202054777	4.5588259592639	0	1.23156611598878	2.98841242910949	5.76875480348587
FBgn0039302	7243.41808208404	6603.36077722527	5716.76775291693	6317.52528675547	5772.35038563943	6643.2408299104	6474.64061853059
FBgn0039461	208.901399836022	250.44548530819	223.382472003931	171.667353788633	240.155392617813	191.258395463007	200.333121357418
FBgn0037894	1517.91664629052	1496.45066376695	1660.93225782515	1784.17380806536	1666.30895493282	1818.44896311313	1549.17288086339
FBgn0039799	14.5279150965099	1.55556202054777	6.07843461235186	10.8333766953992	6.15783057994392	7.47103107277373	15.7329676458705
FBgn0262290	0	0	0	0	0	0	0
FBgn0039817	1.50288776860448	0	0	0	0	0	2.09772901944941
FBgn0051224	2468.24267863809	2478.01029873259	2262.69728444798	2268.34241268281	2321.50212863886	2477.39390373177	2112.93755484041
FBgn0054008	35.0673812674378	18.6667442465732	30.3921730617593	33.3334667550744	39.4101157116411	44.8261864366424	45.6256061730246
FBgn0013276	5.51058848488308	1.55556202054777	3.03921730617593	0	2.46313223197757	5.97682485821898	1.57329676458705
FBgn0039714	2584.46599941017	2868.45636589008	3040.73691482902	2319.1759494843	1732.81352519622	1778.10539532015	1660.35251889421
FBgn0037832	3.50673812674378	0	3.03921730617593	7.50003001989174	2.46313223197757	1.49420621455475	1.0488645097247
FBgn0263409	0	0	0	0	0	0	0
FBgn0037802	104.701181212779	79.3336630479361	69.9019980420464	84.1670035565628	66.5045702633943	68.7334858695183	74.4693801904539
FBgn0004781	1.50288776860448	0	0	0	0	0	0.524432254862352
FBgn0037502	0.500962589534826	0	0	0	0	0	1.57329676458705
FBgn0051230	11.0211769697662	4.6666860616433	10.6372605716158	8.3333666887686	11.0840950438991	5.97682485821898	9.96421284238468
FBgn0039328	194.373484739512	169.556260239707	165.637343186588	162.500650430988	128.082876062834	125.513322022599	202.430850376868
FBgn0038204	5.51058848488308	1.55556202054777	4.5588259592639	5.00002001326116	2.46313223197757	4.48261864366424	5.76875480348587
FBgn0285912	43.082782699995	52.889108698624	41.0294336333751	45.0001801193504	25.8628884357645	22.4130932183212	24.6483159785305
FBgn0051116	126.242572562776	129.111647705465	139.803996084093	143.33390704682	210.597805834082	213.671488681329	218.163818022738
FBgn0263835	0	0	0	0	0	0	0
FBgn0266672	1358.10958022891	1490.22841568476	1483.13804541385	1409.17230707077	1379.35404990744	1420.99011004156	1284.3345921579
FBgn0037292	0	0	0	0	2.46313223197757	0	0
FBgn0002735	2.50481294767413	6.22224808219107	6.07843461235186	5.00002001326116	4.92626446395514	2.98841242910949	3.67102578403646
FBgn0017550	1217.84005515916	1347.11670979437	1183.77514075552	1085.00434287767	1119.4935994338	1150.53878520715	993.274690709294
FBti0062066	0	0	0	0	0	0	0
FBti0059750	0.500962589534826	0	0	3.33334667550744	0	0	0.524432254862352
FBgn0037679	179.845569643002	135.333895787656	161.078517227324	140.000560371312	194.587446326228	158.385858742803	178.3069666532
FBgn0037837	1.50288776860448	0	0	0	1.23156611598878	0	4.19545803889881
FBgn0040609	314.103543638336	238.000989143808	273.529557555834	301.667874133423	247.544789313746	239.072994328759	245.434295275581
FBgn0284417	0.500962589534826	0	0	0	0	0	0
FBgn0038113	1.50288776860448	3.11112404109553	0	1.66667333775372	0	0	2.09772901944941
FBgn0014931	256.993808431366	238.000989143808	297.843296005241	331.66799421299	200.745276906172	210.683076252219	264.313856450625
FBgn0267408	2501.30620954738	2924.4565986298	2881.17800625478	2484.17660992192	3660.21449671867	3607.01380193516	2895.39047909504
FBgn0038115	6.01155107441791	7.77781010273883	7.59804326543983	9.16670335764546	8.62096281192149	1.49420621455475	4.19545803889881
FBgn0038745	1620.11301455563	1647.34017976008	1662.45186647823	1438.33909048146	1268.51309946845	1316.39567502273	1217.73169579038
FBgn0038321	113.718507824405	155.556202054777	150.441256655709	135.833877026928	172.41925623843	173.32792088835	117.997257344029
FBgn0266538	0	0	0	0	0	0	0
FBgn0263594	11033.200071915	10683.5999571221	10824.1724359456	10353.3747741261	10806.9926678016	11057.1259877051	12170.4993385906
FBgn0083984	2.0038503581393	14.0000581849299	6.07843461235186	2.50001000663058	7.3893966959327	2.98841242910949	12.0619418618341
FBgn0051162	0	0	0	0	0	0	0
FBgn0039378	5.51058848488308	6.22224808219107	6.07843461235186	3.33334667550744	2.46313223197757	1.49420621455475	8.91534833265998
FBgn0015568	138.766637301147	113.556027499987	173.235386452028	140.000560371312	309.123095113185	307.806480198278	262.740559686038
FBgn0267107	1.00192517906965	1.55556202054777	0	0	2.46313223197757	1.49420621455475	3.14659352917411
FBgn0267759	17.5336906337189	15.5556202054777	1.51960865308797	7.50003001989174	2.46313223197757	8.96523728732847	17.83069666532
FBgn0038881	1189.28518755568	1340.89446171217	1171.61827153082	1249.17166664641	1110.87263662188	1177.43449706914	1082.42817403589
FBgn0259139	2652.5969115869	2327.12078273946	2287.01102289739	2250.8423426364	2215.58744266382	2354.86899413828	2403.47302403416
FBgn0267159	0	0	0	0	0	0	0.524432254862352
FBgn0038423	0.500962589534826	0	0	0	0	0	2.62216127431176
FBgn0262112	15.0288776860448	15.5556202054777	25.8333471024954	7.50003001989174	19.7050578558205	22.4130932183212	15.2085353910082
FBgn0266732	0.500962589534826	0	0	0	0	0	0.524432254862352
FBti0062737	1.50288776860448	0	1.51960865308797	2.50001000663058	2.46313223197757	0	0.524432254862352
FBgn0039258	216.916801268579	205.334186712305	237.058949881723	248.334327325304	301.733698417252	288.381799409066	223.932572826224
FBgn0039415	25.0481294767413	12.4444961643821	33.4313903679352	12.5000500331529	19.7050578558205	34.3667429347591	31.9903675466034
FBgn0039325	2.50481294767413	1.55556202054777	1.51960865308797	1.66667333775372	1.23156611598878	0	2.62216127431176
FBgn0264427	4.0077007162786	3.11112404109553	3.03921730617593	1.66667333775372	1.23156611598878	7.47103107277373	4.71989029376116
FBgn0004841	1.50288776860448	0	0	0	1.23156611598878	0	1.57329676458705
FBgn0275433	0	0	0	0	0	0	0
FBtr0304200_df_nrg	0	0	0	0	0	0	0
FBti0019345	0.500962589534826	0	0	0	0	0	0
FBgn0267674	0	0	0	0	0	0	0
FBgn0002924	4289.74265418671	4707.13067417754	4838.43395143208	4278.3504580138	5422.58560869862	5274.54793737825	4011.90674969699
FBgn0039008	0.500962589534826	1.55556202054777	0	0	0	2.98841242910949	2.09772901944941
FBgn0259721	0	0	0	0	0	0	0
FBgn0051211	1336.56818887891	1549.33977246558	1361.56935316682	1147.50459304344	1453.24801686677	1401.56542925235	1125.95605118947
FBgn0283548	0	0	0	0	0	0	0
FBgn0038717	14.5279150965099	10.8889341438344	21.2745211432315	15.0000600397835	14.7787933918654	14.9420621455475	19.9284256847694
FBtr0445469_df_nrg	0	0	0	0	0	0	0
FBgn0267612	0	0	0	0	0	0	0
FBti0062734	0	0	0	0	0	0	0
FBgn0263389	0	0	0	0	0	0	0.524432254862352
FBgn0051575	0	0	0	0	0	0	0
FBgn0263664	0	0	0	0	0	0	0
FBgn0037993	1.00192517906965	0	0	0.83333666887686	0	1.49420621455475	1.0488645097247
FBgn0262962	31.560643140694	12.4444961643821	16.7156951839676	20.8334167219215	9.85252892791027	17.9304745746569	29.3682062722917
FBgn0038049	504.469327661569	647.113800547871	706.618023685904	606.669094942354	970.474099399162	909.97158466384	759.902337295547
FBgn0005777	1539.45803764052	1334.67221362998	1341.81444067667	1440.00576381921	1319.00731022399	1247.66218915321	1473.13020390835
FBgn0261238	667.282169260388	794.892192499909	677.745459277232	650.002601723951	1258.66057054054	1223.75488972034	1069.31736766434
FBgn0042101	0.500962589534826	0	1.51960865308797	0.83333666887686	0	0	1.0488645097247
FBti0063301	0	0	0	0	0	0	0
FBgn0037891	1162.2332077208	1843.3409943491	1662.45186647823	1946.67445849634	1762.37111197995	1878.21721169532	1177.87484442084
FBgn0039182	1079.57438044755	1109.11572065056	1068.28488312084	1127.50451299039	908.895793599723	1074.33426826486	1018.97187119755
FBgn0262808	4.0077007162786	6.22224808219107	1.51960865308797	10.0000400265223	7.3893966959327	1.49420621455475	9.96421284238468
FBgn0085345	0.500962589534826	7.77781010273883	1.51960865308797	3.33334667550744	3.69469834796635	0	1.57329676458705
FBgn0085383	0.500962589534826	0	0	0	0	0	1.57329676458705
FBgn0267808	0	0	0	0	1.23156611598878	0	0
FBgn0051480	0	0	0	0	0	0	0
FBgn0040080	1774.91045472189	1921.11909537649	1712.59895203014	1880.84086165507	2057.94697981726	2121.77282466774	2002.80678131932
FBgn0037383	166.319579725562	196.000814589019	182.353038370556	161.667313762111	178.577086818374	173.32792088835	156.805244203843
FBgn0037779	452.369218349948	420.001745547897	390.539423843607	396.668254385385	344.83851247686	381.02258471146	324.099133504933
FBgn0000533	9.01732661162686	4.6666860616433	10.6372605716158	3.33334667550744	11.0840950438991	4.48261864366424	8.39091607779763
FBgn0264563	1.50288776860448	4.6666860616433	4.5588259592639	5.83335668213802	2.46313223197757	2.98841242910949	4.19545803889881
FBgn0263025	99.6915553174303	80.8892250684838	109.411823022334	100.000400265223	123.156611598878	124.019115808044	116.423960579442
FBgn0264291	203.390811351139	213.111996815044	249.215819106426	277.501110735994	209.366239718093	209.188870037664	315.183785172273
FBti0019286	0.500962589534826	0	0	0.83333666887686	1.23156611598878	2.98841242910949	0.524432254862352
FBgn0010340	149.787814270913	108.889341438344	100.294171103806	137.500550364682	73.893966959327	107.582847447942	133.7302249899
FBgn0262327	0	3.11112404109553	0	0	1.23156611598878	1.49420621455475	0
FBgn0039722	0	1.55556202054777	1.51960865308797	0.83333666887686	0	0	1.0488645097247
FBgn0038490	108.708881929057	85.5559111301271	77.5000413074862	89.167023569824	78.8202314232822	88.15816665873	94.3978058752233
FBgn0265276	93.1790416534776	77.7781010273883	57.7451288173427	60.0002401591339	227.839731457925	237.578788114205	304.695140075026
FBgn0014930	240.963005566251	245.778799246547	331.274686373176	283.334467418132	317.744057925106	297.347036696394	265.36272096035
FBgn0267315	0	0	0	0	0	0	0.524432254862352
FBgn0038809	1928.20500711954	2216.67587928057	2125.93250567006	2234.17560925886	2061.64167816522	1929.02022299018	1818.20662760777
FBti0020305	0.500962589534826	0	0	0	0	1.49420621455475	4.19545803889881
FBgn0038678	231.444716365089	143.111705890394	150.441256655709	209.167503888092	141.63010333871	131.490146880818	170.964915085127
FBgn0262434	0	0	0	0	0	0	0
FBgn0261996	4.0077007162786	6.22224808219107	3.03921730617593	5.83335668213802	2.46313223197757	4.48261864366424	1.57329676458705
FBti0059756	0	0	0	0	0	0	0
FBgn0037478	256.492845841831	247.334361267095	278.088383515098	232.500930616644	277.102376097476	309.300686412832	222.359276061637
FBgn0267708	1.00192517906965	1.55556202054777	1.51960865308797	0.83333666887686	0	1.49420621455475	0.524432254862352
FBgn0038428	465.895208267388	388.890505136942	458.921813232566	428.335047802706	466.763557959749	527.454793737825	572.680022309688
FBgn0015270	352.176700442982	379.557133013655	392.059032496695	442.501771173612	349.764776940815	340.679016918482	323.050268995209
FBgn0038853	2029.39945020558	2243.12043362988	2037.79520379096	2135.00854566251	2001.29493848177	2035.10886422356	1720.13779594851
FBgn0267119	662.773505954574	0	0	0	0	0	452.585035946209
FBgn0038306	517.99531757901	435.557365753375	489.313986294325	571.668954849526	486.46861581557	496.076463232176	466.220274572631
FBgn0046876	1.00192517906965	0	0	0	0	0	0
FBtr0309665_df_nrg	0	0	0	0	0	0	0
FBgn0051320	322.619907660428	331.334710376674	287.206035433625	335.001340888498	257.397318241656	248.038231616088	394.897487911351
FBgn0053333	0	0	0	0	0	0	0
FBgn0051268	1.50288776860448	0	0	0	0	0	0
FBgn0051184	268.014985401132	245.778799246547	311.519773883033	283.334467418132	360.848871984714	337.690604489373	376.017926736306
FBgn0038219	1.00192517906965	0	0	0.83333666887686	0	0	0.524432254862352
FBgn0051225	0.500962589534826	0	0	0	0	0	0.524432254862352
FBti0062533	0	0	0	0	0	0	0
FBgn0038756	0.500962589534826	0	0	0	0	0	1.0488645097247
FBgn0037276	4.0077007162786	1.55556202054777	1.51960865308797	0	1.23156611598878	0	3.67102578403646
FBgn0039870	237.456267439507	171.111822260254	194.50990759526	195.000780517185	247.544789313746	213.671488681329	297.353088506953
FBgn0003165	6504.49826252018	6147.58110520477	4982.79677347544	3480.84726589864	5753.8768938996	6118.77444860168	6781.43348762507
FBgn0039463	0.500962589534826	0	0	0.83333666887686	0	0	1.57329676458705
FBgn0039719	0.500962589534826	0	0	0	1.23156611598878	0	1.57329676458705
FBgn0038760	683.312972125502	681.336164999922	606.323852582098	649.169265055074	660.119438169988	651.473909545869	554.849325644368
FBgn0002781	3177.10474282986	3507.79235633521	3288.43312528236	2876.67818096292	3474.24801320436	3435.18008726136	2566.04702304149
FBgn0039311	0.500962589534826	0	0	0	0	0	0
FBgn0038034	346.165149368564	336.001396438317	381.421771925079	480.001921273071	310.354661229174	310.794892627387	371.822468697407
FBgn0053970	18.0346532232537	20.222306267121	22.7941297963195	10.0000400265223	22.1681900877981	25.4015056474307	20.9772901944941
FBgn0038332	266.011135042992	362.445950787629	322.157034454649	372.501490987956	357.154173636747	286.887593194511	311.512759388237
FBgn0024957	974.873199234771	1342.45002373272	1338.7752233705	1172.50469310974	1355.95429370365	1361.22186145937	1081.37930952617
FBgn0038017	3.00577553720895	3.11112404109553	0	0	0	0	0.524432254862352
FBgn0011999	0	0	0	0	0	0	0
FBgn0267671	1.00192517906965	0	0	0	0	0	0.524432254862352
FBgn0023212	1573.52349372889	1294.22760109574	1303.82422434947	1443.33911049472	1319.00731022399	1314.90146880818	1163.1907412847
FBgn0086057	3.00577553720895	3.11112404109553	1.51960865308797	3.33334667550744	0	0	3.67102578403646
FBgn0263400	2.50481294767413	0	1.51960865308797	5.00002001326116	0	0	3.14659352917411
FBti0061713	0	0	0	0	1.23156611598878	0	1.0488645097247
FBgn0027492	7001.45315133872	6245.58151249928	5516.17941070931	5379.18819760013	5273.56610866397	5413.50911533184	6551.2077277405
FBtr0445445_df_nrg	0	0	0	0	0	0	0
FBgn0011289	2113.06020265789	2003.56388246552	2028.67755187243	1995.84132196008	1904.00121531866	1824.42578797134	1632.5576093865
FBgn0263986	11.522139559301	3.11112404109553	12.1568692247037	14.1667233709066	13.5472272758766	19.4246807892117	14.1596708812835
FBti0019404	2.0038503581393	0	0	0.83333666887686	0	1.49420621455475	0
FBgn0015269	1274.4488277766	1211.78281400671	1042.45153601834	1335.83868020961	1094.86227711403	1231.22592079311	1338.87554666358
FBgn0038485	0.500962589534826	0	0	0.83333666887686	0	0	1.0488645097247
FBgn0265062	1.00192517906965	0	0	0	0	0	0.524432254862352
FBti0063270	0	0	0	0	0	0	0
FBgn0010399	5.51058848488308	4.6666860616433	1.51960865308797	6.66669335101488	8.62096281192149	4.48261864366424	11.0130773521094
FBgn0039369	0.500962589534826	0	0	0	0	0	1.0488645097247
FBgn0266750	8.01540143255721	6.22224808219107	3.03921730617593	5.00002001326116	1.23156611598878	4.48261864366424	7.34205156807292
FBtr0472817_df_nrg	0	0	0	0	0	0	0
FBgn0039054	24.0462042976716	12.4444961643821	9.11765191852779	8.3333666887686	9.85252892791027	0	12.0619418618341
FBti0062133	0	1.55556202054777	0	0	0	0	0
FBgn0286828	251.483219946482	264.44554349312	322.157034454649	315.001260835453	283.26020667742	280.910768336292	302.072978800715
FBgn0028734	3719.64722729608	4123.79491647213	3365.93316658984	3792.51518005859	3809.23399675331	3967.11749964285	3707.73604187683
FBgn0039789	163.313804188353	171.111822260254	200.588342207611	195.000780517185	173.650822354419	206.200457608555	185.12458596641
FBgn0037988	1.00192517906965	0	1.51960865308797	0	1.23156611598878	0	0.524432254862352
FBgn0037849	2.50481294767413	3.11112404109553	3.03921730617593	6.66669335101488	3.69469834796635	7.47103107277373	4.19545803889881
FBgn0011766	6126.77247001092	6281.35943897188	5543.5323664649	5125.85385026156	5165.18829045696	4959.2704261072	4432.5014180966
FBgn0262143	0	0	0	0	0	0	0
FBti0062606	0	0	0	0	0	0	0
FBgn0267430	0.500962589534826	0	0	0	0	0	0.524432254862352
FBti0020308	0	0	0	0	0	0	0
FBtr0304424_df_nrg	0	0	0	0	0	0	0
FBgn0051510	278.535199781363	236.44542712326	159.558908574236	250.001000663058	181.040219050351	165.856889815577	280.571256351358
FBti0019447	8.51636402209203	17.1111822260254	9.11765191852779	10.8333766953992	17.241925623843	34.3667429347591	16.2573999007329
FBgn0037996	3.00577553720895	0	1.51960865308797	0.83333666887686	4.92626446395514	1.49420621455475	2.09772901944941
FBgn0038535	6155.3273376144	5553.35641335553	4935.68890522971	4790.01917270419	5203.36684005261	5083.28954191524	5510.73413409359
FBgn0260444	421.810500388323	449.557423938304	533.382637233876	455.001821206765	552.973186078964	533.431618596044	384.408842814104
FBgn0038437	62.6203236918532	56.0002327397196	59.2647374704306	61.6669134968876	49.2626446395514	64.2508672258541	69.2250576418304
FBti0063898	0	0	0	0	0	0	0
FBgn0038369	772.484313062701	788.669944417717	914.804409158955	1076.6709761889	932.29554980351	942.844121384044	839.091607779763
FBgn0038645	2.50481294767413	1.55556202054777	3.03921730617593	0	1.23156611598878	0	2.09772901944941
FBti0019461	0	1.55556202054777	0	0	0	0	0
FBgn0262904	1.50288776860448	0	1.51960865308797	2.50001000663058	2.46313223197757	0	0.524432254862352
FBgn0037570	1.50288776860448	0	0	0	1.23156611598878	0	3.14659352917411
FBgn0263047	39.5760445732512	28.0001163698598	30.3921730617593	30.0001200795669	23.3997562037869	49.3088050803066	43.0034448987128
FBgn0011785	2334.48566723229	2719.1224119175	2288.53063155048	2114.17512894059	2589.98354192441	2791.17720878826	2056.29887131528
FBgn0039092	0	0	0	0	0	0	0
FBgn0037705	530.018419727845	563.113451438291	433.08846613007	380.001521007848	273.40767774951	345.161635562146	354.51620428695
FBgn0267806	0	0	0	0	0	0	2.09772901944941
FBgn0038454	291.059264519734	231.778741061617	188.431472982908	240.000960636536	213.06093806606	213.671488681329	259.593966156864
FBti0061004	0	0	0	0	0	0	0
FBgn0038643	0.500962589534826	0	0	0	0	0	0.524432254862352
FBgn0038238	0.500962589534826	0	0	0	0	0	1.0488645097247
FBgn0038838	0	0	0	0	0	0	1.0488645097247
FBgn0260743	162.812841598818	171.111822260254	227.941297963195	228.33424727226	181.040219050351	186.775776819343	156.805244203843
FBgn0039879	5.00962589534826	3.11112404109553	1.51960865308797	5.00002001326116	4.92626446395514	4.48261864366424	6.29318705834822
FBgn0039246	1.00192517906965	0	0	0	0	0	0.524432254862352
FBgn0267116	1.00192517906965	0	1.51960865308797	0	0	1.49420621455475	2.62216127431176
FBti0061924	0	0	0	0.83333666887686	0	0	0
FBgn0039820	0	0	0	0	0	0	0
FBgn0067629	56.6087726174353	52.889108698624	44.068650939551	55.8335568147496	45.567946291585	58.2740423676351	77.615973719628
FBgn0017590	1.50288776860448	0	0	0	0	0	3.67102578403646
FBgn0039726	323.621832839497	262.889981472572	364.706076741112	339.168024232882	341.143814128893	355.621079064029	352.4184752675
FBgn0260634	2485.7763692718	2342.67640294494	1876.71668656364	1968.34121188714	2231.59780217168	2350.38637549461	2205.76206395105
FBgn0037231	33.0635309092985	29.5556783904076	48.6274768988149	25.0001000663058	48.0310785235626	40.3435677929781	59.7852770543081
FBgn0037829	2.0038503581393	0	0	0.83333666887686	0	0	0.524432254862352
FBti0063714	0	0	0	0	0	0	0
FBti0059855	0	0	0	0	0	0	0
FBgn0267685	0	0	0	0	0	0	0
FBti0061580	0.500962589534826	6.22224808219107	0	0.83333666887686	1.23156611598878	0	0.524432254862352
FBgn0284081	0.500962589534826	0	0	0	0	0	0
FBgn0037412	1.00192517906965	0	1.51960865308797	0	0	0	0
FBgn0037817	30.5587179616244	15.5556202054777	24.3137384494074	30.8334567484438	36.9469834796635	26.8957118619854	49.2966319570611
FBgn0051253	0	0	0	0	0	0	0
FBgn0262858	1.00192517906965	0	0	0	0	1.49420621455475	0.524432254862352
FBgn0267383	1.50288776860448	0	0	0	0	0	0.524432254862352
FBgn0039598	0	0	0	0	0	0	1.0488645097247
FBgn0287598	0	0	0	0	0	0	0
FBgn0004876	1149.70914298242	1269.33860876698	1002.94171103806	955.003822532881	1131.80926059369	1288.00575694619	1194.65667657644
FBgn0012025	0	0	0	0	0	0	0
FBgn0039685	1.50288776860448	1.55556202054777	0	1.66667333775372	4.92626446395514	0	1.57329676458705
FBgn0039387	5.51058848488308	6.22224808219107	6.07843461235186	4.1666833443843	11.0840950438991	5.97682485821898	4.71989029376116
FBgn0004117	3.50673812674378	0	3.03921730617593	0.83333666887686	1.23156611598878	1.49420621455475	4.71989029376116
FBti0061722	0.500962589534826	0	0	2.50001000663058	0	1.49420621455475	1.0488645097247
FBgn0037811	15.5298402755796	1.55556202054777	1.51960865308797	20.8334167219215	1.23156611598878	1.49420621455475	21.5017224493564
FBgn0041102	1.00192517906965	0	0	0.83333666887686	0	0	2.09772901944941
FBgn0262514	1.50288776860448	1.55556202054777	0	0	0	0	1.57329676458705
FBgn0267216	8.01540143255721	3.11112404109553	0	2.50001000663058	0	2.98841242910949	5.76875480348587
FBgn0038354	4.50866330581343	1.55556202054777	3.03921730617593	1.66667333775372	1.23156611598878	2.98841242910949	3.67102578403646
FBti0019311	1.00192517906965	0	0	0.83333666887686	0	1.49420621455475	6.29318705834822
FBgn0037834	1345.08455290101	1462.2282993149	1486.17726272003	1715.84020121745	1663.84582270085	1763.1633331746	1398.13639146303
FBti0063256	0	0	0	0	0	0	0
FBgn0003248	1.50288776860448	3.11112404109553	0	1.66667333775372	2.46313223197757	2.98841242910949	0.524432254862352
FBtr0304336_df_nrg	0	0	0	0	0	0	0
FBgn0000723	1830.01633957072	2294.45398030796	2049.95207301567	1725.0069045751	2053.0207153533	1972.35220321226	1721.18666045824
FBgn0051030	2.50481294767413	0	0	0.83333666887686	0	0	0.524432254862352
FBtr0309733_df_nrg	0	0	0	0	0	0	0
FBgn0038199	0	3.11112404109553	0	4.1666833443843	0	0	0.524432254862352
FBgn0037313	1300.99984502194	1382.89463626696	1700.44208280543	1580.00632419053	1412.60633503914	1249.15639536777	1064.07304511571
FBtr0304494_df_nrg	0	0	0	0	0	0	0
